name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,331,123355226,,,,,-94.614467,39.13578,POINT (-94.614467 39.13578)
,332,123355229,,,,,-94.614636,39.135972,POINT (-94.614636 39.135972)
,333,123355232,,,,,-94.614797,39.1361375,POINT (-94.614797 39.1361375)
,334,123355233,,,,,-94.6181142,39.1386236,POINT (-94.6181142 39.1386236)
,335,123355440,,,,,-94.6494999,39.0937126,POINT (-94.6494999 39.0937126)
,336,123355442,switch,,,,-94.6498972,39.0937983,POINT (-94.6498972 39.0937983)
,337,123355446,,,,,-94.6507758,39.0940806,POINT (-94.6507758 39.0940806)
,338,123355451,,,,,-94.655891,39.0957093,POINT (-94.655891 39.0957093)
,339,123355454,,,,,-94.6568618,39.0959364,POINT (-94.6568618 39.0959364)
,340,123355456,,,,,-94.6575578,39.0961098,POINT (-94.6575578 39.0961098)
,341,123355459,,,,,-94.658697,39.096331,POINT (-94.658697 39.096331)
,342,123355462,,,,,-94.6645823,39.0974872,POINT (-94.6645823 39.0974872)
,343,123355466,,,,,-94.6650014,39.097551,POINT (-94.6650014 39.097551)
,344,123355472,,,,,-94.6659712,39.0976301,POINT (-94.6659712 39.0976301)
,345,123355474,,,,,-94.6698323,39.0979432,POINT (-94.6698323 39.0979432)
,346,123355476,,,,,-94.6703095,39.0979879,POINT (-94.6703095 39.0979879)
,347,123355489,,,,,-94.6018099,39.1424647,POINT (-94.6018099 39.1424647)
,348,123355517,,,,,-94.5942514,39.142746,POINT (-94.5942514 39.142746)
,349,123355586,,,,,-94.6002369,39.1541431,POINT (-94.6002369 39.1541431)
,350,123355588,,,,,-94.6072976,39.1558623,POINT (-94.6072976 39.1558623)
,351,123355608,,,,,-94.6150595,39.1557867,POINT (-94.6150595 39.1557867)
,352,123355627,level_crossing,,,,-94.6210829,39.1536025,POINT (-94.6210829 39.1536025)
,353,123355650,level_crossing,,,,-94.6211954,39.1502057,POINT (-94.6211954 39.1502057)
,354,123355653,level_crossing,,,,-94.6212702,39.1465865,POINT (-94.6212702 39.1465865)
,355,123355685,,,,,-94.613651,39.1356739,POINT (-94.613651 39.1356739)
,356,123355755,,,,,-94.6355556,39.1518487,POINT (-94.6355556 39.1518487)
,357,123355759,,,,,-94.6120636,39.1316864,POINT (-94.6120636 39.1316864)
,358,123355782,,,,,-94.614171,39.1430931,POINT (-94.614171 39.1430931)
,359,123355784,,,,,-94.6143278,39.1437937,POINT (-94.6143278 39.1437937)
,360,123355787,,,,,-94.6143838,39.1439096,POINT (-94.6143838 39.1439096)
,361,123355790,,,,,-94.6144694,39.1440523,POINT (-94.6144694 39.1440523)
,362,123355841,,,,,-94.6137732,39.146235,POINT (-94.6137732 39.146235)
,363,123355844,,,,,-94.6138635,39.1459785,POINT (-94.6138635 39.1459785)
,364,123355847,,,,,-94.6140402,39.1455229,POINT (-94.6140402 39.1455229)
,365,123355850,,,,,-94.6140762,39.1454258,POINT (-94.6140762 39.1454258)
,366,123355853,,,,,-94.6141195,39.145233,POINT (-94.6141195 39.145233)
,367,123355854,,,,,-94.6141243,39.1451783,POINT (-94.6141243 39.1451783)
,368,123355856,,,,,-94.6141309,39.1449745,POINT (-94.6141309 39.1449745)
,369,123355864,,,,,-94.6141593,39.1435674,POINT (-94.6141593 39.1435674)
,370,123355957,,,,,-94.6145158,39.1168966,POINT (-94.6145158 39.1168966)
,371,123355962,,,,,-94.6146164,39.1213359,POINT (-94.6146164 39.1213359)
,372,123355964,,,,,-94.6146459,39.1211665,POINT (-94.6146459 39.1211665)
,373,123355967,,,,,-94.6146573,39.1209065,POINT (-94.6146573 39.1209065)
,374,123355969,,,,,-94.6146162,39.1205464,POINT (-94.6146162 39.1205464)
,375,123355977,,,,,-94.6882739,39.1637968,POINT (-94.6882739 39.1637968)
,376,123355982,,,,,-94.690707,39.164524,POINT (-94.690707 39.164524)
,377,123355984,,,,,-94.6912438,39.164686,POINT (-94.6912438 39.164686)
,378,123355989,,,,,-94.6923268,39.1649258,POINT (-94.6923268 39.1649258)
,379,123355992,,,,,-94.6943431,39.1653409,POINT (-94.6943431 39.1653409)
,380,123355995,,,,,-94.6963747,39.1657535,POINT (-94.6963747 39.1657535)
,381,123356077,,,,,-94.62289,39.0934391,POINT (-94.62289 39.0934391)
,382,123356088,level_crossing,,,,-94.6211308,39.0945934,POINT (-94.6211308 39.0945934)
,383,123356128,,,,,-94.610971,39.0984161,POINT (-94.610971 39.0984161)
,384,123356168,,,,,-94.6110799,39.0985834,POINT (-94.6110799 39.0985834)
,385,123356203,,,,,-94.5943742,39.1398828,POINT (-94.5943742 39.1398828)
,386,123356205,,,,,-94.594483,39.1402145,POINT (-94.594483 39.1402145)
,387,123356207,,,,,-94.5945535,39.1405041,POINT (-94.5945535 39.1405041)
,388,123356213,,,,,-94.594568,39.1407154,POINT (-94.594568 39.1407154)
,389,123356215,,,,,-94.5945615,39.1408786,POINT (-94.5945615 39.1408786)
,390,123356217,,,,,-94.5944797,39.1413504,POINT (-94.5944797 39.1413504)
,391,123356220,,,,,-94.5944597,39.1415094,POINT (-94.5944597 39.1415094)
,392,123356222,,,,,-94.5944106,39.1419655,POINT (-94.5944106 39.1419655)
,393,123356228,,,,,-94.6036043,39.1416016,POINT (-94.6036043 39.1416016)
,394,123356231,,,,,-94.6004751,39.1409411,POINT (-94.6004751 39.1409411)
,395,123356232,,,,,-94.5999945,39.1408926,POINT (-94.5999945 39.1408926)
,396,123356233,,,,,-94.5996074,39.1409025,POINT (-94.5996074 39.1409025)
,397,123356234,,,,,-94.598517,39.1410303,POINT (-94.598517 39.1410303)
,398,123356235,,,,,-94.5967541,39.1412811,POINT (-94.5967541 39.1412811)
,399,123356236,,,,,-94.5965558,39.1412847,POINT (-94.5965558 39.1412847)
,400,123356237,,,,,-94.596222,39.1412626,POINT (-94.596222 39.1412626)
,401,123356240,,,,,-94.596073,39.141241,POINT (-94.596073 39.141241)
,402,123356242,,,,,-94.5956949,39.141156,POINT (-94.5956949 39.141156)
,403,123356244,,,,,-94.5953742,39.1410307,POINT (-94.5953742 39.1410307)
,404,123356247,,,,,-94.5950692,39.140849,POINT (-94.5950692 39.140849)
,405,123356248,,,,,-94.5948187,39.1406369,POINT (-94.5948187 39.1406369)
,406,123356249,,,,,-94.594722,39.1405287,POINT (-94.594722 39.1405287)
,407,123356251,,,,,-94.5943446,39.1397755,POINT (-94.5943446 39.1397755)
,408,123356253,,,,,-94.5943179,39.1396719,POINT (-94.5943179 39.1396719)
,409,123356258,,,,,-94.5942988,39.1393624,POINT (-94.5942988 39.1393624)
,410,123356259,,,,,-94.5944071,39.1386885,POINT (-94.5944071 39.1386885)
,411,123356262,,,,,-94.5944943,39.1383084,POINT (-94.5944943 39.1383084)
,412,123356266,,,,,-94.5946307,39.1379204,POINT (-94.5946307 39.1379204)
,413,123356267,,,,,-94.5948485,39.1375067,POINT (-94.5948485 39.1375067)
,414,123356268,,,,,-94.5951414,39.1370984,POINT (-94.5951414 39.1370984)
,415,123356270,,,,,-94.5953653,39.1368478,POINT (-94.5953653 39.1368478)
,416,123356273,,,,,-94.595789,39.13647,POINT (-94.595789 39.13647)
,417,123356276,,,,,-94.5960972,39.136219,POINT (-94.5960972 39.136219)
,418,123356277,,,,,-94.596574,39.1358354,POINT (-94.596574 39.1358354)
,419,123356279,,,,,-94.596779,39.1356544,POINT (-94.596779 39.1356544)
,420,123356282,,,,,-94.5972405,39.135031,POINT (-94.5972405 39.135031)
,421,123356285,,,,,-94.597428,39.1347533,POINT (-94.597428 39.1347533)
,422,123356287,,,,,-94.5975849,39.134523,POINT (-94.5975849 39.134523)
,423,123356290,,,,,-94.5977261,39.1343091,POINT (-94.5977261 39.1343091)
,424,123356291,,,,,-94.5978799,39.1340806,POINT (-94.5978799 39.1340806)
,425,123356293,,,,,-94.5986504,39.1331546,POINT (-94.5986504 39.1331546)
,426,123356296,,,,,-94.5992551,39.1325023,POINT (-94.5992551 39.1325023)
,427,123356304,,,,,-94.7150741,39.1665391,POINT (-94.7150741 39.1665391)
,428,123356305,,,,,-94.7144821,39.1665596,POINT (-94.7144821 39.1665596)
,429,123356307,,,,,-94.7140602,39.166563,POINT (-94.7140602 39.166563)
,430,123356309,,,,,-94.7125735,39.1666712,POINT (-94.7125735 39.1666712)
,431,123356312,,,,,-94.7119859,39.1667658,POINT (-94.7119859 39.1667658)
,432,123356314,,,,,-94.7108606,39.1670563,POINT (-94.7108606 39.1670563)
,433,123356318,,,,,-94.7021132,39.1664473,POINT (-94.7021132 39.1664473)
,434,123356320,,,,,-94.7082836,39.166974,POINT (-94.7082836 39.166974)
,435,123356322,,,,,-94.7086141,39.1669856,POINT (-94.7086141 39.1669856)
,436,123356324,,,,,-94.7096575,39.1669409,POINT (-94.7096575 39.1669409)
,437,123356326,,,,,-94.711287,39.1667902,POINT (-94.711287 39.1667902)
,438,123356361,,,,,-94.6594331,39.0929431,POINT (-94.6594331 39.0929431)
,439,123356367,,,,,-94.6597148,39.0930215,POINT (-94.6597148 39.0930215)
,440,123356369,,,,,-94.6615955,39.0935131,POINT (-94.6615955 39.0935131)
,441,123356373,,,,,-94.6626695,39.0937943,POINT (-94.6626695 39.0937943)
,442,123356375,,,,,-94.6634374,39.0940745,POINT (-94.6634374 39.0940745)
,443,123356379,,,,,-94.663719,39.0942206,POINT (-94.663719 39.0942206)
,444,123356382,,,,,-94.6640247,39.0944172,POINT (-94.6640247 39.0944172)
,445,123356384,,,,,-94.6643718,39.0946627,POINT (-94.6643718 39.0946627)
,446,123356386,,,,,-94.6645408,39.0947689,POINT (-94.6645408 39.0947689)
,447,123356388,,,,,-94.6650379,39.0950195,POINT (-94.6650379 39.0950195)
,448,123356389,,,,,-94.6654717,39.0951597,POINT (-94.6654717 39.0951597)
,449,123356403,,,,,-94.658337,39.092361,POINT (-94.658337 39.092361)
,450,123356406,,,,,-94.658074,39.092271,POINT (-94.658074 39.092271)
,451,123356409,,,,,-94.657718,39.092186,POINT (-94.657718 39.092186)
,452,123356411,,,,,-94.657254,39.092124,POINT (-94.657254 39.092124)
,453,123356412,,,,,-94.657216,39.092119,POINT (-94.657216 39.092119)
,454,123356413,,,,,-94.6568107,39.0921199,POINT (-94.6568107 39.0921199)
,455,123356674,,,,,-94.6140159,39.116789,POINT (-94.6140159 39.116789)
,456,123356676,,,,,-94.6127127,39.1207908,POINT (-94.6127127 39.1207908)
,457,123356679,,,,,-94.6123985,39.1217279,POINT (-94.6123985 39.1217279)
,458,123356680,,,,,-94.6118042,39.1230813,POINT (-94.6118042 39.1230813)
,459,123356683,,,,,-94.611576,39.1234954,POINT (-94.611576 39.1234954)
,460,123356686,,,,,-94.6114465,39.1238286,POINT (-94.6114465 39.1238286)
,461,123356689,,,,,-94.6112638,39.124214,POINT (-94.6112638 39.124214)
,462,123356692,,,,,-94.6111715,39.1245047,POINT (-94.6111715 39.1245047)
,463,123356694,switch,,,,-94.6110485,39.1249932,POINT (-94.6110485 39.1249932)
,464,123356696,,,,,-94.6109674,39.125315,POINT (-94.6109674 39.125315)
,465,123356697,,,,,-94.6108688,39.125723,POINT (-94.6108688 39.125723)
,466,123356703,,,,,-94.6107251,39.1265481,POINT (-94.6107251 39.1265481)
,467,123356706,,,,,-94.6107253,39.1268018,POINT (-94.6107253 39.1268018)
,468,123356707,,,,,-94.6107541,39.1271318,POINT (-94.6107541 39.1271318)
,469,123356708,,,,,-94.6123309,39.1300228,POINT (-94.6123309 39.1300228)
,470,123356709,,,,,-94.6124678,39.1302856,POINT (-94.6124678 39.1302856)
,471,123356713,,,,,-94.6714771,39.0982402,POINT (-94.6714771 39.0982402)
,472,123356714,,,,,-94.6718804,39.0984078,POINT (-94.6718804 39.0984078)
,473,123356717,,,,,-94.6742675,39.0994934,POINT (-94.6742675 39.0994934)
,474,123356718,,,,,-94.6781037,39.1012428,POINT (-94.6781037 39.1012428)
,475,123356719,,,,,-94.6790808,39.1016731,POINT (-94.6790808 39.1016731)
,476,123356726,,,,,-94.6794841,39.1018352,POINT (-94.6794841 39.1018352)
,477,123356735,,,,,-94.6803387,39.1021631,POINT (-94.6803387 39.1021631)
,478,123356758,,,,,-94.6991589,39.1047885,POINT (-94.6991589 39.1047885)
,479,123356759,,,,,-94.6997111,39.1048146,POINT (-94.6997111 39.1048146)
,480,123356760,,,,,-94.7002247,39.1048291,POINT (-94.7002247 39.1048291)
,481,123356763,,,,,-94.701351,39.104816,POINT (-94.701351 39.104816)
,482,123356766,,,,,-94.7026252,39.1047291,POINT (-94.7026252 39.1047291)
,483,123356768,,,,,-94.703611,39.1046218,POINT (-94.703611 39.1046218)
,484,123356769,,,,,-94.7041018,39.1045531,POINT (-94.7041018 39.1045531)
,485,123356770,,,,,-94.704362,39.1045115,POINT (-94.704362 39.1045115)
,486,123356771,,,,,-94.705542,39.104279,POINT (-94.705542 39.104279)
,487,123356774,,,,,-94.7066388,39.1040046,POINT (-94.7066388 39.1040046)
,488,123356777,,,,,-94.707095,39.103874,POINT (-94.707095 39.103874)
,489,123356780,,,,,-94.7077167,39.1036675,POINT (-94.7077167 39.1036675)
,490,123356782,,,,,-94.708048,39.1035501,POINT (-94.708048 39.1035501)
,491,123356784,level_crossing,,,,-94.7083937,39.1034178,POINT (-94.7083937 39.1034178)
,492,123356786,,,,,-94.7090274,39.1031738,POINT (-94.7090274 39.1031738)
,493,123356789,,,,,-94.7095124,39.1029707,POINT (-94.7095124 39.1029707)
,494,123356791,,,,,-94.7104174,39.102546,POINT (-94.7104174 39.102546)
,495,123356793,,,,,-94.7107939,39.1023509,POINT (-94.7107939 39.1023509)
,496,123356795,,,,,-94.7113116,39.1020637,POINT (-94.7113116 39.1020637)
,497,123356797,,,,,-94.7117595,39.1018056,POINT (-94.7117595 39.1018056)
,498,123356799,,,,,-94.7153435,39.0995913,POINT (-94.7153435 39.0995913)
,499,123356802,,,,,-94.719259,39.0971675,POINT (-94.719259 39.0971675)
,500,123356807,,,,,-94.7222622,39.0953043,POINT (-94.7222622 39.0953043)
,501,123356808,,,,,-94.724889,39.093677,POINT (-94.724889 39.093677)
,502,123357075,,,,,-94.6109799,39.1292265,POINT (-94.6109799 39.1292265)
,503,123357077,,,,,-94.6110183,39.1293879,POINT (-94.6110183 39.1293879)
,504,123357080,,,,,-94.6111493,39.1297303,POINT (-94.6111493 39.1297303)
,505,123357082,,,,,-94.6114761,39.1303535,POINT (-94.6114761 39.1303535)
,506,123357085,,,,,-94.6118885,39.1311448,POINT (-94.6118885 39.1311448)
,507,123357087,level_crossing,,,,-94.6119975,39.1356819,POINT (-94.6119975 39.1356819)
,508,123357089,level_crossing,,,,-94.6118496,39.142973,POINT (-94.6118496 39.142973)
,509,123357091,level_crossing,,,,-94.611776,39.1465853,POINT (-94.611776 39.1465853)
,510,123357093,,,,,-94.6117148,39.1495661,POINT (-94.6117148 39.1495661)
,511,123357195,,,,,-94.6499627,39.0821622,POINT (-94.6499627 39.0821622)
,512,123357197,level_crossing,,,,-94.649733,39.082031,POINT (-94.649733 39.082031)
,513,123357204,,,,,-94.6491281,39.0817269,POINT (-94.6491281 39.0817269)
,514,123357207,,,,,-94.6488522,39.0815781,POINT (-94.6488522 39.0815781)
,515,123357209,,,,,-94.6487216,39.081502,POINT (-94.6487216 39.081502)
,516,123357211,,,,,-94.648582,39.0813977,POINT (-94.648582 39.0813977)
,517,123357213,,,,,-94.6484623,39.0812886,POINT (-94.6484623 39.0812886)
,518,123357215,,,,,-94.648357,39.0811536,POINT (-94.648357 39.0811536)
,519,123357217,,,,,-94.6483015,39.0810247,POINT (-94.6483015 39.0810247)
,520,123357221,,,,,-94.6482713,39.0808696,POINT (-94.6482713 39.0808696)
,521,123357224,level_crossing,,,,-94.6482765,39.0806253,POINT (-94.6482765 39.0806253)
,522,123357226,,,,,-94.6483138,39.0803137,POINT (-94.6483138 39.0803137)
,523,123357228,,,,,-94.648322,39.0797688,POINT (-94.648322 39.0797688)
,524,123357230,,,,,-94.648292,39.0795958,POINT (-94.648292 39.0795958)
,525,123357232,,,,,-94.6482464,39.0794616,POINT (-94.6482464 39.0794616)
,526,123357234,,,,,-94.6481488,39.0792938,POINT (-94.6481488 39.0792938)
,527,123357237,,,,,-94.6480164,39.0791563,POINT (-94.6480164 39.0791563)
,528,123357238,,,,,-94.6467486,39.0785888,POINT (-94.6467486 39.0785888)
,529,123357326,,,,,-94.6033255,39.1439046,POINT (-94.6033255 39.1439046)
,530,123357328,,,,,-94.6032938,39.1437137,POINT (-94.6032938 39.1437137)
,531,123357330,,,,,-94.603186,39.1434259,POINT (-94.603186 39.1434259)
,532,123357332,,,,,-94.6030441,39.1431971,POINT (-94.6030441 39.1431971)
,533,123357333,,,,,-94.6028577,39.1429978,POINT (-94.6028577 39.1429978)
,534,123357334,,,,,-94.6026689,39.1428391,POINT (-94.6026689 39.1428391)
,535,123357340,,,,,-94.6024478,39.1426984,POINT (-94.6024478 39.1426984)
,536,123357345,,,,,-94.6108159,39.1276041,POINT (-94.6108159 39.1276041)
,537,123357347,,,,,-94.6108782,39.1282264,POINT (-94.6108782 39.1282264)
,538,123357348,,,,,-94.6109611,39.1291277,POINT (-94.6109611 39.1291277)
,539,123357358,,,,,-94.6109486,39.1315915,POINT (-94.6109486 39.1315915)
,540,123357360,,,,,-94.610866,39.13206,POINT (-94.610866 39.13206)
,541,123357363,,,,,-94.6102839,39.1333064,POINT (-94.6102839 39.1333064)
,542,123357366,,,,,-94.6101966,39.1337283,POINT (-94.6101966 39.1337283)
,543,123357368,level_crossing,,,,-94.6101492,39.1356795,POINT (-94.6101492 39.1356795)
,544,123357374,,,,,-94.610124,39.1379922,POINT (-94.610124 39.1379922)
,545,123357383,,,,,-94.6115626,39.1285576,POINT (-94.6115626 39.1285576)
,546,123357384,,,,,-94.6113602,39.1281481,POINT (-94.6113602 39.1281481)
,547,123357386,,,,,-94.6111918,39.1277211,POINT (-94.6111918 39.1277211)
,548,123357389,,,,,-94.6111008,39.1273926,POINT (-94.6111008 39.1273926)
,549,123357390,,,,,-94.6110427,39.1270692,POINT (-94.6110427 39.1270692)
,550,123357393,,,,,-94.6110149,39.1265396,POINT (-94.6110149 39.1265396)
,551,123357394,,,,,-94.6110465,39.1261612,POINT (-94.6110465 39.1261612)
,552,123357396,,,,,-94.6111297,39.1257169,POINT (-94.6111297 39.1257169)
,553,123357399,,,,,-94.6114916,39.1243532,POINT (-94.6114916 39.1243532)
,554,123357401,,,,,-94.6117626,39.1238107,POINT (-94.6117626 39.1238107)
,555,123357403,,,,,-94.611901,39.1236157,POINT (-94.611901 39.1236157)
,556,123357405,,,,,-94.6123384,39.1231347,POINT (-94.6123384 39.1231347)
,557,123357406,,,,,-94.6137815,39.1216362,POINT (-94.6137815 39.1216362)
,558,123357407,,,,,-94.6139395,39.1214529,POINT (-94.6139395 39.1214529)
,559,123357409,,,,,-94.6140726,39.1212775,POINT (-94.6140726 39.1212775)
,560,123357411,,,,,-94.614148,39.121163,POINT (-94.614148 39.121163)
,561,123357414,,,,,-94.6142456,39.1209904,POINT (-94.6142456 39.1209904)
,562,123357415,,,,,-94.6143525,39.1207346,POINT (-94.6143525 39.1207346)
,563,123357418,,,,,-94.6144319,39.1204096,POINT (-94.6144319 39.1204096)
,564,123357420,,,,,-94.6144634,39.1201509,POINT (-94.6144634 39.1201509)
,565,123357422,,,,,-94.6145028,39.1185324,POINT (-94.6145028 39.1185324)
,566,123357425,level_crossing,,,,-94.6306445,39.146664,POINT (-94.6306445 39.146664)
,567,123357428,,,,,-94.6305502,39.1511935,POINT (-94.6305502 39.1511935)
,568,123357429,,,,,-94.6305424,39.1512731,POINT (-94.6305424 39.1512731)
,569,123357431,,,,,-94.6304967,39.151444,POINT (-94.6304967 39.151444)
,570,123357434,,,,,-94.6303986,39.1516378,POINT (-94.6303986 39.1516378)
,571,123357437,,,,,-94.6303357,39.1517347,POINT (-94.6303357 39.1517347)
,572,123357439,,,,,-94.6301966,39.1518954,POINT (-94.6301966 39.1518954)
,573,123357441,,,,,-94.6300957,39.1519864,POINT (-94.6300957 39.1519864)
,574,123357443,,,,,-94.6298659,39.1521338,POINT (-94.6298659 39.1521338)
,575,123357447,,,,,-94.6296995,39.1522128,POINT (-94.6296995 39.1522128)
,576,123357449,,,,,-94.6291006,39.1524533,POINT (-94.6291006 39.1524533)
,577,123357450,,,,,-94.628795,39.1525744,POINT (-94.628795 39.1525744)
,578,123357452,,,,,-94.6284881,39.1526942,POINT (-94.6284881 39.1526942)
,579,123357455,,,,,-94.6282371,39.1527938,POINT (-94.6282371 39.1527938)
,580,123357457,,,,,-94.6279253,39.1529177,POINT (-94.6279253 39.1529177)
,581,123357459,,,,,-94.624369,39.153878,POINT (-94.624369 39.153878)
,582,123357466,,,,,-94.6199421,39.1550436,POINT (-94.6199421 39.1550436)
,583,123357468,,,,,-94.6189755,39.1552203,POINT (-94.6189755 39.1552203)
,584,123357470,,,,,-94.6164756,39.1555811,POINT (-94.6164756 39.1555811)
,585,123357477,,,,,-94.6007183,39.1541739,POINT (-94.6007183 39.1541739)
,586,123357478,,,,,-94.601016,39.1541564,POINT (-94.601016 39.1541564)
,587,123357479,,,,,-94.6013335,39.1541065,POINT (-94.6013335 39.1541065)
,588,123357481,,,,,-94.6014508,39.1540783,POINT (-94.6014508 39.1540783)
,589,123357482,,,,,-94.6017145,39.1539994,POINT (-94.6017145 39.1539994)
,590,123357483,,,,,-94.6019681,39.1538954,POINT (-94.6019681 39.1538954)
,591,123357486,,,,,-94.6021961,39.1537715,POINT (-94.6021961 39.1537715)
,592,123357488,,,,,-94.6022927,39.1537095,POINT (-94.6022927 39.1537095)
,593,123357491,,,,,-94.6024715,39.1535793,POINT (-94.6024715 39.1535793)
,594,123357493,,,,,-94.6026437,39.153421,POINT (-94.6026437 39.153421)
,595,123357495,,,,,-94.6027636,39.1532904,POINT (-94.6027636 39.1532904)
,596,123357497,,,,,-94.6030032,39.1529192,POINT (-94.6030032 39.1529192)
,597,123357499,,,,,-94.6031159,39.1526067,POINT (-94.6031159 39.1526067)
,598,123357502,,,,,-94.6031552,39.1523788,POINT (-94.6031552 39.1523788)
,599,123357505,,,,,-94.6031852,39.1509313,POINT (-94.6031852 39.1509313)
,600,123357517,,,,,-94.612755,39.0864934,POINT (-94.612755 39.0864934)
,601,123357553,,,,,-94.6140345,39.0970551,POINT (-94.6140345 39.0970551)
,602,123357574,,,,,-94.612905,39.0919156,POINT (-94.612905 39.0919156)
,603,123357613,,,,,-94.692047,39.1681153,POINT (-94.692047 39.1681153)
,604,123357614,,,,,-94.6920891,39.167843,POINT (-94.6920891 39.167843)
,605,123357617,,,,,-94.6921374,39.1676605,POINT (-94.6921374 39.1676605)
,606,123357619,,,,,-94.6922635,39.1673497,POINT (-94.6922635 39.1673497)
,607,123357622,,,,,-94.692365,39.1671626,POINT (-94.692365 39.1671626)
,608,123357624,,,,,-94.6925617,39.1668821,POINT (-94.6925617 39.1668821)
,609,123357626,,,,,-94.6926677,39.1667584,POINT (-94.6926677 39.1667584)
,610,123357631,,,,,-94.6929134,39.1665219,POINT (-94.6929134 39.1665219)
